Seconds,Volts
0.0001743349, 0.4367973
0.000174395, 0.4487737
0.0001744551, 0.4603902
0.0001745152, 0.4716346
0.0001745752, 0.4824951
0.0001746353, 0.4929683
0.0001746954, 0.503043
0.0001747555, 0.512711
0.0001748156, 0.5219624
0.0001748757, 0.5307941
0.0001749358, 0.5391967
0.0001749959, 0.5471616
0.000175056, 0.5546862
0.0001751161, 0.5617624
0.0001751762, 0.5683829
0.0001752363, 0.5745456
0.0001752964, 0.5802438
0.0001753565, 0.5854718
0.0001754166, 0.5902278
0.0001754767, 0.5945067
0.0001755368, 0.5983042
0.0001755969, 0.6016189
0.000175657, 0.6044474
0.000175717, 0.6067867
0.0001757771, 0.6086361
0.0001758372, 0.6099936
0.0001758973, 0.6108577
0.0001759574, 0.6112284
0.0001760175, 0.6111049
0.0001760776, 0.6104876
0.0001761377, 0.6093768
0.0001761978, 0.6077734
0.0001762579, 0.6056786
0.000176318, 0.6030949
0.0001763781, 0.6000231
0.0001764382, 0.5964662
0.0001764983, 0.5924283
0.0001765584, 0.5879105
0.0001766185, 0.5829175
0.0001766786, 0.5774546
0.0001767387, 0.5715236
0.0001767988, 0.5651307
0.0001768588, 0.5582826
0.0001769189, 0.5509816
0.000176979, 0.5432352
0.0001770391, 0.5350517
0.0001770992, 0.5264338
0.0001771593, 0.5173903
0.0001772194, 0.5079309
0.0001772795, 0.4980586
0.0001773396, 0.4877838
0.0001773997, 0.4771172
0.0001774598, 0.4660625
0.0001775199, 0.454631
0.00017758, 0.4428348
0.0001776401, 0.4306779
0.0001777002, 0.4181728
0.0001777603, 0.4053297
0.0001778204, 0.3921622
0.0001778805, 0.3786745
0.0001779406, 0.3648807
0.0001780006, 0.3507953
0.0001780607, 0.336423
0.0001781208, 0.3217788
0.0001781809, 0.3068781
0.000178241, 0.2917257
0.0001783011, 0.2763375
0.0001783612, 0.2607297
0.0001784213, 0.2449075
0.0001784814, 0.2288872
0.0001785415, 0.2126858
0.0001786016, 0.1963086
0.0001786617, 0.1797728
0.0001787218, 0.1630956
0.0001787819, 0.1462826
0.000178842, 0.1293513
0.0001789021, 0.1123197
0.0001789622, 0.09519307
0.0001790223, 0.07798952
0.0001790823, 0.06072711
0.0001791424, 0.04341144
0.0001792025, 0.02606068
0.0001792626, 0.008688848
0.0001793227, -0.008685797
0.0001793828, -0.02605763
0.0001794429, -0.0434084
0.000179503, -0.06071989
0.0001795631, -0.07798649
0.0001796232, -0.09519006
0.0001796833, -0.1123125
0.0001797434, -0.1293484
0.0001798035, -0.1462796
0.0001798636, -0.1630886
0.0001799237, -0.1797698
0.0001799838, -0.1963058
0.0001800439, -0.212679
0.000180104, -0.2288844
0.0001801641, -0.2449047
0.0001802241, -0.2607232
0.0001802842, -0.2763348
0.0001803443, -0.291723
0.0001804044, -0.3068718
0.0001804645, -0.3217762
0.0001805246, -0.3364205
0.0001805847, -0.3507894
0.0001806448, -0.3648782
0.0001807049, -0.3786721
0.000180765, -0.3921566
0.0001808251, -0.4053274
0.0001808852, -0.4181706
0.0001809453, -0.4306757
0.0001810054, -0.4428298
0.0001810655, -0.4546289
0.0001811256, -0.4660605
0.0001811857, -0.4771127
0.0001812458, -0.4877819
0.0001813059, -0.4980569
0.0001813659, -0.5079269
0.000181426, -0.5173886
0.0001814861, -0.5264322
0.0001815462, -0.5350482
0.0001816063, -0.5432338
0.0001816664, -0.5509803
0.0001817265, -0.5582796
0.0001817866, -0.5651295
0.0001818467, -0.5715225
0.0001819068, -0.5774522
0.0001819669, -0.5829166
0.000182027, -0.5879096
0.0001820871, -0.5924265
0.0001821472, -0.5964656
0.0001822073, -0.6000225
0.0001822674, -0.6030937
0.0001823275, -0.6056782
0.0001823876, -0.607773
0.0001824477, -0.6093765
0.0001825077, -0.6104873
0.0001825678, -0.6111048
0.0001826279, -0.6112284
0.000182688, -0.610858
0.0001827481, -0.6099938
0.0001828082, -0.6086364
0.0001828683, -0.6067876
0.0001829284, -0.6044478
0.0001829885, -0.6016195
0.0001830486, -0.5983057
0.0001831087, -0.5945075
0.0001831688, -0.5902286
0.0001832289, -0.5854739
0.000183289, -0.5802448
0.0001833491, -0.5745466
0.0001834092, -0.5683855
0.0001834693, -0.5617636
0.0001835294, -0.5546875
0.0001835895, -0.5471649
0.0001836496, -0.5391982
0.0001837096, -0.5307956
0.0001837697, -0.5219662
0.0001838298, -0.5127127
0.0001838899, -0.5030447
0.00018395, -0.4929701
0.0001840101, -0.4824996
0.0001840702, -0.4716365
0.0001841303, -0.4603922
0.0001841904, -0.4487786
0.0001842505, -0.4367994
0.0001843106, -0.4244671
0.0001843707, -0.4117948
0.0001844308, -0.3987866
0.0001844909, -0.3854561
0.000184551, -0.3718172
0.0001846111, -0.3578746
0.0001846712, -0.3436426
0.0001847313, -0.3291364
0.0001847914, -0.3143606
0.0001848515, -0.2993308
0.0001849115, -0.2840627
0.0001849716, -0.2685612
0.0001850317, -0.2528427
0.0001850918, -0.2369237
0.0001851519, -0.2208093
0.000185212, -0.2045164
0.0001852721, -0.1880622
0.0001853322, -0.171452
0.0001853923, -0.1547032
0.0001854524, -0.1378294
0.0001855125, -0.1208482
0.0001855726, -0.1037653
0.0001856327, -0.08659848
0.0001856928, -0.06936584
0.0001857529, -0.05207296
0.000185813, -0.03473799
0.0001858731, -0.01737915
0.0001859332, -2.049597E-06
0.0001859933, 0.01737505
0.0001860533, 0.0347339
0.0001861134, 0.05206888
0.0001861735, 0.06936177
0.0001862336, 0.08659443
0.0001862937, 0.1037613
0.0001863538, 0.1208442
0.0001864139, 0.1378254
0.000186474, 0.1546993
0.0001865341, 0.1714481
0.0001865942, 0.1880543
0.0001866543, 0.2045126
0.0001867144, 0.2208055
0.0001867745, 0.236916
0.0001868346, 0.252839
0.0001868947, 0.2685575
0.0001869548, 0.284059
0.0001870149, 0.2993272
0.000187075, 0.3143571
0.0001871351, 0.3291329
0.0001871951, 0.3436392
0.0001872552, 0.3578712
0.0001873153, 0.371814
0.0001873754, 0.3854529
0.0001874355, 0.3987835
0.0001874956, 0.4117918
0.0001875557, 0.4244642
0.0001876158, 0.4367965
0.0001876759, 0.4487758
0.000187736, 0.4603895
0.0001877961, 0.4716339
0.0001878562, 0.4824971
0.0001879163, 0.4929677
0.0001879764, 0.5030424
0.0001880365, 0.5127105
0.0001880966, 0.5219618
0.0001881567, 0.5307936
0.0001882168, 0.5391963
0.0001882768, 0.5471612
0.0001883369, 0.5546858
0.000188397, 0.561762
0.0001884571, 0.5683841
0.0001885172, 0.5745452
0.0001885773, 0.5802435
0.0001886374, 0.5854727
0.0001886975, 0.5902275
0.0001887576, 0.5945065
0.0001888177, 0.5983048
0.0001888778, 0.6016188
0.0001889379, 0.6044472
0.000188998, 0.6067871
0.0001890581, 0.6086361
0.0001891182, 0.6099935
0.0001891783, 0.6108578
0.0001892384, 0.6112284
0.0001892985, 0.611105
0.0001893586, 0.6104875
0.0001894186, 0.6093769
0.0001894787, 0.6077735
0.0001895388, 0.6056787
0.0001895989, 0.6030951
0.000189659, 0.6000233
0.0001897191, 0.5964665
0.0001897792, 0.5924286
0.0001898393, 0.5879108
0.0001898994, 0.5829177
0.0001899595, 0.5774549
0.0001900196, 0.571524
0.0001900797, 0.5651311
0.0001901398, 0.5582813
0.0001901999, 0.5509821
0.00019026, 0.5432357
0.0001903201, 0.5350502
0.0001903802, 0.5264343
0.0001904403, 0.5173908
0.0001905004, 0.5079291
0.0001905604, 0.4980593
0.0001906205, 0.4877844
0.0001906806, 0.4771153
0.0001907407, 0.4660632
0.0001908008, 0.4546317
0.0001908609, 0.4428326
0.000190921, 0.4306787
0.0001909811, 0.4181736
0.0001910412, 0.4053305
0.0001911013, 0.392163
0.0001911614, 0.3786753
0.0001912215, 0.3648815
0.0001912816, 0.3507962
0.0001913417, 0.3364239
0.0001914018, 0.3217797
0.0001914619, 0.306879
0.000191522, 0.2917266
0.0001915821, 0.2763385
0.0001916422, 0.2607269
0.0001917022, 0.2449084
0.0001917623, 0.2288882
0.0001918224, 0.2126829
0.0001918825, 0.1963096
0.0001919426, 0.1797738
0.0001920027, 0.1630926
0.0001920628, 0.1462836
0.0001921229, 0.1293524
0.000192183, 0.1123166
0.0001922431, 0.0951941
0.0001923032, 0.07799055
0.0001923633, 0.06072397
0.0001924234, 0.04341249
0.0001924835, 0.02606172
0.0001925436, 0.008689896
0.0001926037, -0.00868475
0.0001926638, -0.02605658
0.0001927239, -0.04340735
0.0001927839, -0.06071885
0.000192844, -0.07798545
0.0001929041, -0.09518902
0.0001929642, -0.1123115
0.0001930243, -0.1293473
0.0001930844, -0.1462786
0.0001931445, -0.1630917
0.0001932046, -0.1797688
0.0001932647, -0.1963048
0.0001933248, -0.212682
0.0001933849, -0.2288834
0.000193445, -0.2449037
0.0001935051, -0.260726
0.0001935652, -0.2763339
0.0001936253, -0.2917221
0.0001936854, -0.3068745
0.0001937455, -0.3217753
0.0001938056, -0.3364196
0.0001938657, -0.350792
0.0001939257, -0.3648774
0.0001939858, -0.3786713
0.0001940459, -0.392159
0.000194106, -0.4053267
0.0001941661, -0.4181699
0.0001942262, -0.430675
0.0001942863, -0.4428291
0.0001943464, -0.4546282
0.0001944065, -0.4660598
0.0001944666, -0.4771121
0.0001945267, -0.4877813
0.0001945868, -0.4980563
0.0001946469, -0.5079286
0.000194707, -0.5173881
0.0001947671, -0.5264317
0.0001948272, -0.5350497
0.0001948873, -0.5432333
0.0001949474, -0.5509799
0.0001950075, -0.5582809
0.0001950676, -0.5651291
0.0001951276, -0.5715222
0.0001951877, -0.5774532
0.0001952478, -0.5829162
0.0001953079, -0.5879094
0.000195368, -0.5924273
0.0001954281, -0.5964653
0.0001954882, -0.6000223
0.0001955483, -0.6030942
0.0001956084, -0.605678
0.0001956685, -0.6077729
0.0001957286, -0.6093765
0.0001957887, -0.6104872
0.0001958488, -0.6111048
0.0001959089, -0.6112284
0.000195969, -0.610858
0.0001960291, -0.6099938
0.0001960892, -0.6086366
0.0001961493, -0.6067877
0.0001962094, -0.604448
0.0001962695, -0.6016197
0.0001963296, -0.598305
0.0001963896, -0.5945077
0.0001964497, -0.5902289
0.0001965098, -0.585473
0.0001965699, -0.5802451
0.00019663, -0.574547
0.0001966901, -0.5683844
0.0001967502, -0.561764
0.0001968103, -0.5546879
0.0001968704, -0.5471635
0.0001969305, -0.5391987
0.0001969906, -0.5307961
0.0001970507, -0.5219645
0.0001971108, -0.5127133
0.0001971709, -0.5030453
0.000197231, -0.4929707
0.0001972911, -0.4825002
0.0001973512, -0.4716372
0.0001974113, -0.4603929
0.0001974713, -0.4487793
0.0001975314, -0.4368002
0.0001975915, -0.4244679
0.0001976516, -0.4117956
0.0001977117, -0.3987874
0.0001977718, -0.3854569
0.0001978319, -0.3718147
0.000197892, -0.3578754
0.0001979521, -0.3436435
0.0001980122, -0.3291337
0.0001980723, -0.3143615
0.0001981324, -0.2993317
0.0001981925, -0.2840599
0.0001982526, -0.2685622
0.0001983127, -0.2528436
0.0001983728, -0.2369208
0.0001984329, -0.2208103
0.000198493, -0.2045174
0.0001985531, -0.1880592
0.0001986131, -0.171453
0.0001986732, -0.1547042
0.0001987333, -0.1378304
0.0001987934, -0.1208493
0.0001988535, -0.1037663
0.0001989136, -0.08659951
0.0001989737, -0.06936688
0.0001990338, -0.05207401
0.0001990939, -0.03473904
0.000199154, -0.01738019
0.0001992141, -3.097731E-06
0.0001992742, 0.017374
0.0001993343, 0.03473705
0.0001993944, 0.05206783
0.0001994545, 0.06936073
0.0001995146, 0.08659755
0.0001995747, 0.1037602
0.0001996348, 0.1208432
0.0001996949, 0.1378285
0.0001997549, 0.1546982
0.000199815, 0.1714471
0.0001998751, 0.1880573
0.0001999352, 0.2045116
0.0001999953, 0.2208045
0.0002000554, 0.2369189
0.0002001155, 0.252838
0.0002001756, 0.2685566
0.0002002357, 0.2840581
0.0002002958, 0.2993263
0.0002003559, 0.3143562
0.000200416, 0.3291321
0.0002004761, 0.3436383
0.0002005362, 0.3578704
0.0002005963, 0.3718131
0.0002006564, 0.3854521
0.0002007165, 0.3987827
0.0002007766, 0.411791
0.0002008367, 0.4244665
0.0002008967, 0.4367958
0.0002009568, 0.4487751
0.0002010169, 0.4603916
0.000201077, 0.4716333
0.0002011371, 0.4824964
0.0002011972, 0.4929695
0.0002012573, 0.5030418
0.0002013174, 0.5127099
0.0002013775, 0.5219635
0.0002014376, 0.5307931
0.0002014977, 0.5391958
0.0002015578, 0.5471626
0.0002016179, 0.5546853
0.000201678, 0.5617616
0.0002017381, 0.5683836
0.0002017982, 0.5745448
0.0002018583, 0.5802432
0.0002019184, 0.5854724
0.0002019784, 0.5902273
0.0002020385, 0.5945063
0.0002020986, 0.5983046
0.0002021587, 0.6016186
0.0002022188, 0.6044471
0.0002022789, 0.606787
0.000202339, 0.6086364
0.0002023991, 0.6099935
0.0002024592, 0.6108578
0.0002025193, 0.6112284
0.0002025794, 0.611105
0.0002026395, 0.6104876
0.0002026996, 0.6093767
0.0002027597, 0.6077736
0.0002028198, 0.6056789
0.0002028799, 0.6030945
0.00020294, 0.6000235
0.0002030001, 0.5964667
0.0002030602, 0.5924278
0.0002031202, 0.5879111
0.0002031803, 0.5829181
0.0002032404, 0.5774539
0.0002033005, 0.5715244
0.0002033606, 0.5651315
0.0002034207, 0.5582817
0.0002034808, 0.5509825
0.0002035409, 0.5432362
0.000203601, 0.5350507
0.0002036611, 0.5264348
0.0002037212, 0.5173914
0.0002037813, 0.5079297
0.0002038414, 0.4980574
0.0002039015, 0.4877851
0.0002039616, 0.4771159
0.0002040217, 0.4660611
0.0002040818, 0.4546324
0.0002041419, 0.4428334
0.000204202, 0.4306764
0.000204262, 0.4181744
0.0002043221, 0.4053313
0.0002043822, 0.3921606
0.0002044423, 0.3786761
0.0002045024, 0.3648823
0.0002045625, 0.3507936
0.0002046226, 0.3364248
0.0002046827, 0.3217806
0.0002047428, 0.3068762
0.0002048029, 0.2917275
0.000204863, 0.2763394
0.0002049231, 0.2607278
0.0002049832, 0.2449094
0.0002050433, 0.2288891
0.0002051034, 0.2126838
0.0002051635, 0.1963106
0.0002052236, 0.1797748
0.0002052837, 0.1630936
0.0002053437, 0.1462846
0.0002054038, 0.1293534
0.0002054639, 0.1123176
0.000205524, 0.09519098
0.0002055841, 0.0779916
0.0002056442, 0.06072501
0.0002057043, 0.04340934
0.0002057644, 0.02606277
0.0002058245, 0.008690945
0.0002058846, -0.00868791
0.0002059447, -0.02605554
0.0002060048, -0.04340631
0.0002060649, -0.06072199
0.000206125, -0.07798441
0.0002061851, -0.09518798
0.0002062452, -0.1123146
0.0002063053, -0.1293463
0.0002063654, -0.1462776
0.0002064255, -0.1630907
0.0002064856, -0.1797678
0.0002065457, -0.1963038
0.0002066057, -0.212681
0.0002066658, -0.2288824
0.0002067259, -0.2449027
0.000206786, -0.2607251
0.0002068461, -0.2763329
0.0002069062, -0.2917212
0.0002069663, -0.3068736
0.0002070264, -0.321778
0.0002070865, -0.3364187
0.0002071466, -0.3507911
0.0002072067, -0.3648799
0.0002072668, -0.3786704
0.0002073269, -0.3921582
0.000207387, -0.405329
0.0002074471, -0.4181691
0.0002075072, -0.4306743
0.0002075673, -0.4428313
0.0002076274, -0.4546275
0.0002076875, -0.4660591
0.0002077476, -0.477114
0.0002078076, -0.4877807
0.0002078677, -0.4980557
0.0002079278, -0.507928
0.0002079879, -0.5173876
0.000208048, -0.5264312
0.0002081081, -0.5350493
0.0002081682, -0.5432329
0.0002082283, -0.5509794
0.0002082884, -0.5582805
0.0002083485, -0.5651287
0.0002084086, -0.5715218
0.0002084687, -0.5774529
0.0002085288, -0.5829172
0.0002085889, -0.5879091
0.000208649, -0.592427
0.0002087091, -0.5964661
0.0002087692, -0.6000221
0.0002088293, -0.603094
0.0002088894, -0.6056784
0.0002089494, -0.6077728
0.0002090095, -0.6093764
0.0002090696, -0.6104874
0.0002091297, -0.6111048
0.0002091898, -0.6112284
0.0002092499, -0.6108579
0.00020931, -0.6099939
0.0002093701, -0.6086366
0.0002094302, -0.6067873
0.0002094903, -0.6044482
0.0002095504, -0.6016199
0.0002096105, -0.5983052
0.0002096706, -0.5945079
0.0002097307, -0.5902292
0.0002097908, -0.5854733
0.0002098509, -0.5802454
0.000209911, -0.5745474
0.0002099711, -0.5683848
0.0002100312, -0.5617628
0.0002100912, -0.5546884
0.0002101513, -0.547164
0.0002102114, -0.5391972
0.0002102715, -0.5307966
0.0002103316, -0.5219651
0.0002103917, -0.5127115
0.0002104518, -0.5030459
0.0002105119, -0.4929713
0.000210572, -0.4824983
0.0002106321, -0.4716378
0.0002106922, -0.4603936
0.0002107523, -0.4487771
0.0002108124, -0.4368009
0.0002108725, -0.4244686
0.0002109326, -0.4117933
0.0002109927, -0.3987882
0.0002110528, -0.3854577
0.0002111129, -0.3718155
0.0002111729, -0.3578763
0.000211233, -0.3436443
0.0002112931, -0.3291346
0.0002113532, -0.3143624
0.0002114133, -0.2993326
0.0002114734, -0.2840608
0.0002115335, -0.2685631
0.0002115936, -0.2528446
0.0002116537, -0.2369217
0.0002117138, -0.2208073
0.0002117739, -0.2045184
0.000211834, -0.1880602
0.0002118941, -0.17145
0.0002119542, -0.1547052
0.0002120143, -0.1378314
0.0002120744, -0.1208462
0.0002121345, -0.1037674
0.0002121946, -0.08660056
0.0002122547, -0.06936374
0.0002123147, -0.05207505
0.0002123748, -0.03474009
0.0002124349, -0.01737704
0.000212495, -4.145866E-06
0.0002125551, 0.01737295
0.0002126152, 0.03473601
0.0002126753, 0.05206679
0.0002127354, 0.06935969
0.0002127955, 0.08659651
0.0002128556, 0.1037592
0.0002129157, 0.1208422
0.0002129758, 0.1378274
0.0002130359, 0.1546972
0.000213096, 0.1714461
0.0002131561, 0.1880563
0.0002132162, 0.2045145
0.0002132763, 0.2208035
0.0002133364, 0.236918
0.0002133965, 0.2528409
0.0002134565, 0.2685557
0.0002135166, 0.2840572
0.0002135767, 0.299329
0.0002136368, 0.3143553
0.0002136969, 0.3291312
0.000213757, 0.343641
0.0002138171, 0.3578695
0.0002138772, 0.3718123
0.0002139373, 0.3854545
0.0002139974, 0.3987819
0.0002140575, 0.4117903
0.0002141176, 0.4244657
0.0002141777, 0.4367951
0.0002142378, 0.4487744
0.0002142979, 0.4603909
0.000214358, 0.4716326
0.0002144181, 0.4824958
0.0002144782, 0.4929689
0.0002145382, 0.5030412
0.0002145983, 0.5127093
0.0002146584, 0.5219629
0.0002147185, 0.5307946
0.0002147786, 0.5391952
0.0002148387, 0.5471621
0.0002148988, 0.5546867
0.0002149589, 0.5617611
0.000215019, 0.5683833
0.0002150791, 0.5745459
0.0002151392, 0.5802428
0.0002151993, 0.5854721
0.0002152594, 0.5902281
0.0002153195, 0.594506
0.0002153796, 0.5983044
0.0002154397, 0.6016192
0.0002154998, 0.6044469
0.0002155599, 0.6067868
0.00021562, 0.6086363
0.00021568, 0.6099934
0.0002157401, 0.6108578
0.0002158002, 0.6112284
0.0002158603, 0.611105
0.0002159204, 0.6104876
0.0002159805, 0.6093767
0.0002160406, 0.6077737
0.0002161007, 0.605679
0.0002161608, 0.6030947
0.0002162209, 0.6000229
0.000216281, 0.596467
0.0002163411, 0.592428
0.0002164012, 0.5879102
0.0002164613, 0.5829184
0.0002165214, 0.5774542
0.0002165815, 0.5715232
0.0002166416, 0.5651318
0.0002167017, 0.5582821
0.0002167618, 0.5509812
0.0002168218, 0.5432367
0.0002168819, 0.5350512
0.000216942, 0.5264332
0.0002170021, 0.517392
0.0002170622, 0.5079303
0.0002171223, 0.4980581
0.0002171824, 0.4877857
0.0002172425, 0.4771166
0.0002173026, 0.4660618
0.0002173627, 0.4546331
0.0002174228, 0.4428341
0.0002174829, 0.4306771
0.000217543, 0.4181751
0.0002176031, 0.4053321
0.0002176632, 0.3921614
0.0002177233, 0.3786736
0.0002177834, 0.3648832
0.0002178435, 0.3507944
0.0002179036, 0.3364221
0.0002179637, 0.3217815
0.0002180237, 0.3068772
0.0002180838, 0.2917248
0.0002181439, 0.2763403
0.000218204, 0.2607288
0.0002182641, 0.2449065
0.0002183242, 0.2288901
0.0002183843, 0.2126848
0.0002184444, 0.1963076
0.0002185045, 0.1797758
0.0002185646, 0.1630946
0.0002186247, 0.1462816
0.0002186848, 0.1293544
0.0002187449, 0.1123186
0.000218805, 0.09519202
0.0002188651, 0.07799264
0.0002189252, 0.06072605
0.0002189853, 0.04341038
0.0002190454, 0.02606382
0.0002191055, 0.008691993
0.0002191656, -0.008686861
0.0002192257, -0.02605869
0.0002192857, -0.04340526
0.0002193458, -0.06072095
0.0002194059, -0.07798754
0.000219466, -0.09518695
0.0002195261, -0.1123136
0.0002195862, -0.1293494
0.0002196463, -0.1462766
0.0002197064, -0.1630896
0.0002197665, -0.1797709
0.0002198266, -0.1963028
0.0002198867, -0.21268
0.0002199468, -0.2288853
0.0002200069, -0.2449018
0.000220067, -0.2607241
0.0002201271, -0.2763357
0.0002201872, -0.2917203
0.0002202473, -0.3068727
0.0002203074, -0.3217771
0.0002203674, -0.3364179
0.0002204275, -0.3507902
0.0002204876, -0.3648791
0.0002205477, -0.3786696
0.0002206078, -0.3921574
0.0002206679, -0.4053282
0.000220728, -0.4181683
0.0002207881, -0.4306735
0.0002208482, -0.4428306
0.0002209083, -0.4546296
0.0002209684, -0.4660585
0.0002210285, -0.4771134
0.0002210886, -0.4877826
0.0002211487, -0.4980551
0.0002212088, -0.5079275
0.0002212689, -0.5173892
0.000221329, -0.5264307
0.0002213891, -0.5350487
0.0002214492, -0.5432343
0.0002215092, -0.5509789
0.0002215693, -0.5582801
0.0002216294, -0.5651299
0.0002216895, -0.5715214
0.0002217496, -0.5774525
0.0002218097, -0.5829169
0.0002218698, -0.5879088
0.0002219299, -0.5924268
0.00022199, -0.5964658
0.0002220501, -0.6000219
0.0002221102, -0.6030939
0.0002221703, -0.6056783
0.0002222304, -0.6077727
0.0002222905, -0.6093763
0.0002223506, -0.6104873
0.0002224107, -0.6111049
0.0002224708, -0.6112284
0.0002225309, -0.610858
0.000222591, -0.6099937
0.000222651, -0.6086367
0.0002227111, -0.6067875
0.0002227712, -0.6044477
0.0002228313, -0.6016201
0.0002228914, -0.5983055
0.0002229515, -0.5945072
0.0002230116, -0.5902295
0.0002230717, -0.5854736
0.0002231318, -0.5802444
0.0002231919, -0.5745477
0.000223252, -0.5683852
0.0002233121, -0.5617632
0.0002233722, -0.5546888
0.0002234323, -0.5471644
0.0002234924, -0.5391977
0.0002235525, -0.5307972
0.0002236126, -0.5219656
0.0002236727, -0.5127121
0.0002237327, -0.5030465
0.0002237928, -0.492972
0.0002238529, -0.4824989
0.000223913, -0.4716358
0.0002239731, -0.4603943
0.0002240332, -0.4487779
0.0002240933, -0.4367987
0.0002241534, -0.4244694
0.0002242135, -0.411794
0.0002242736, -0.3987858
0.0002243337, -0.3854585
0.0002243938, -0.3718164
0.0002244539, -0.3578737
0.000224514, -0.3436452
0.0002245741, -0.3291355
0.0002246342, -0.3143597
0.0002246943, -0.2993335
0.0002247544, -0.2840617
0.0002248145, -0.2685603
0.0002248745, -0.2528456
0.0002249346, -0.2369227
0.0002249947, -0.2208083
0.0002250548, -0.2045194
0.0002251149, -0.1880612
0.000225175, -0.171451
0.0002252351, -0.1547063
0.0002252952, -0.1378324
0.0002253553, -0.1208472
0.0002254154, -0.1037642
0.0002254755, -0.08660159
0.0002255356, -0.06936479
0.0002255957, -0.05207191
0.0002256558, -0.03474113
0.0002257159, -0.01737808
0.000225776, -9.859041E-07
0.0002258361, 0.01737191
0.0002258962, 0.03473496
0.0002259563, 0.05206994
0.0002260163, 0.06935865
0.0002260764, 0.08659548
0.0002261365, 0.1037623
0.0002261966, 0.1208411
0.0002262567, 0.1378264
0.0002263168, 0.1547003
0.0002263769, 0.1714451
0.000226437, 0.1880553
0.0002264971, 0.2045135
0.0002265572, 0.2208025
0.0002266173, 0.236917
0.0002266774, 0.25284
0.0002267375, 0.2685547
0.0002267976, 0.2840562
0.0002268577, 0.2993281
0.0002269178, 0.3143544
0.0002269779, 0.3291303
0.000227038, 0.3436401
0.0002270981, 0.3578721
0.0002271581, 0.3718115
0.0002272182, 0.3854537
0.0002272783, 0.3987843
0.0002273384, 0.4117895
0.0002273985, 0.4244649
0.0002274586, 0.4367973
0.0002275187, 0.4487737
0.0002275788, 0.4603902
0.0002276389, 0.4716346
0.000227699, 0.4824951
0.0002277591, 0.4929683
0.0002278192, 0.503043
0.0002278793, 0.5127087
0.0002279394, 0.5219624
0.0002279995, 0.5307941
0.0002280596, 0.5391948
0.0002281197, 0.5471616
0.0002281798, 0.5546862
0.0002282398, 0.5617607
0.0002282999, 0.5683829
0.00022836, 0.5745456
0.0002284201, 0.5802425
0.0002284802, 0.5854718
0.0002285403, 0.5902278
0.0002286004, 0.5945067
0.0002286605, 0.5983042
0.0002287206, 0.6016189
0.0002287807, 0.6044474
0.0002288408, 0.6067867
0.0002289009, 0.6086361
0.000228961, 0.6099936
0.0002290211, 0.6108577
0.0002290812, 0.6112284
0.0002291413, 0.6111049
0.0002292014, 0.6104876
0.0002292615, 0.6093768
0.0002293216, 0.6077734
0.0002293817, 0.6056792
0.0002294417, 0.6030949
0.0002295018, 0.6000231
0.0002295619, 0.5964672
0.000229622, 0.5924283
0.0002296821, 0.5879105
0.0002297422, 0.5829187
0.0002298023, 0.5774546
0.0002298624, 0.5715236
0.0002299225, 0.5651323
0.0002299826, 0.5582826
0.0002300427, 0.5509816
0.0002301028, 0.5432352
0.0002301629, 0.5350517
0.000230223, 0.5264338
0.0002302831, 0.5173903
0.0002303432, 0.5079309
0.0002304033, 0.4980586
0.0002304634, 0.4877838
0.0002305235, 0.4771172
0.0002305836, 0.4660625
0.0002306437, 0.4546309
0.0002307037, 0.4428348
0.0002307638, 0.4306779
0.0002308239, 0.4181728
0.000230884, 0.4053329
0.0002309441, 0.3921622
0.0002310042, 0.3786744
0.0002310643, 0.364884
0.0002311244, 0.3507953
0.0002311845, 0.336423
0.0002312446, 0.3217824
0.0002313047, 0.3068781
0.0002313648, 0.2917257
0.0002314249, 0.2763413
0.000231485, 0.2607297
0.0002315451, 0.2449074
0.0002316052, 0.2288872
0.0002316653, 0.2126858
0.0002317254, 0.1963086
0.0002317855, 0.1797727
0.0002318455, 0.1630956
0.0002319056, 0.1462826
0.0002319657, 0.1293513
0.0002320258, 0.1123196
0.0002320859, 0.09519305
0.000232146, 0.0779895
0.0002322061, 0.0607271
0.0002322662, 0.04341143
0.0002323263, 0.02606066
0.0002323864, 0.00869304
0.0002324465, -0.008685813
0.0002325066, -0.02605765
0.0002325667, -0.04340422
0.0002326268, -0.0607199
0.0002326869, -0.07798651
0.000232747, -0.09518591
0.0002328071, -0.1123125
0.0002328672, -0.1293484
0.0002329272, -0.1462756
0.0002329873, -0.1630886
0.0002330474, -0.1797699
0.0002331075, -0.1963058
0.0002331676, -0.212679
0.0002332277, -0.2288844
0.0002332878, -0.2449047
0.0002333479, -0.2607232
0.000233408, -0.2763348
0.0002334681, -0.291723
0.0002335282, -0.3068718
0.0002335883, -0.3217762
0.0002336484, -0.3364205
0.0002337085, -0.3507894
0.0002337686, -0.3648782
0.0002338287, -0.3786721
0.0002338888, -0.3921566
0.0002339489, -0.4053274
0.000234009, -0.4181706
0.000234069, -0.4306728
0.0002341291, -0.4428298
0.0002341892, -0.4546289
0.0002342493, -0.4660578
0.0002343094, -0.4771127
0.0002343695, -0.487782
0.0002344296, -0.4980544
0.0002344897, -0.5079269
0.0002345498, -0.5173887
0.0002346099, -0.5264323
0.00023467, -0.5350482
0.0002347301, -0.5432338
0.0002347902, -0.5509803
0.0002348503, -0.5582796
0.0002349104, -0.5651295
0.0002349705, -0.5715225
